"","sampleid","SampleDate","StationCode","Replicate","total_abund","Agabus","Atractides","Baetis","Bezzia__Palpomyia","Capniidae","Centroptilum","Diamesinae","Dytiscidae","Isoperla","Micrasema","Orthocladiinae","Ostracoda","Podonominae","Rhyacophila","Sanfilippodytes","Simulium","Sperchon","Taeniopterygidae","Tanytarsini","Tinodes","Tipulidae","Ceratopogon","Chironomini","Euparyphus","Gammarus","Gumaga","Hyalella","Lepidostoma","Oligochaeta","Paraleptophlebia","Pisidium","Stictotarsus","Tanypodinae","Turbellaria","Dasyhelea","Empididae","Gyraulus","Hydraena","Hydroptila","Muscidae","Oreodytes","Physa","Planorbidae","Agathon","Callibaetis","Coenagrionidae","Hydrophilidae","Nemouridae","Philorus","Probezzia","Psychoda","Wormaldia","Prosimulium","Culicidae","Culicoides","Stilobezzia","Ochrotrichia","Caenis_bajaensis","Ephydridae","Hydropsychidae","Lebertia","Meringodixa","Serromyia","Atrichopogon","Corydalidae","Fallceon","Gerridae","Libellulidae","Archilestes","Corixidae","Dixella","Gyrinidae","Odontomyia","Peltodytes","Pseudochironomus","Uvarus_subtilis","Eylais","Hygrobates","Limnesia","Mideopsis","Prostoma","Ameletus","Chloroperlidae","Heptageniidae","Dolichopodidae","Dytiscus","Tropisternus","Dixa","Leuctridae","Gastropoda","Maruina","Crangonyx","Pericoma__Telmatoscopus","Helichus","Ordobrevia_nubifera","Zaitzevia","Matriella_teresa","Sciomyzidae","Lestes","Blepharicera","Diphetor_hageni","Drunella_coloradensis","Glossosoma","Laccobius","Prodiamesinae","Ochthebius","Amphipoda","Scirtidae","Arrenurus","Hydrobiidae","Hydrotrupes_palpalis","Aeshnidae","Dolophilodes","Hydra","Lymnaea","Thyopsoides","Veliidae","Belostomatidae","Acari","Serratella_micheneri","Agapetus","Ephemerella_maculata","Serratella_teresa","Siphlonurus","Anacaena","Berosus","Mesobates","Cordulegaster_dorsalis","Eubrianax_edwardsii","Frontipoda","Tabanidae","Hypsogastropoda","Limnephilidae","Torrenticola","Cymbiodyta","Eucorethra_underwoodi","Microcylloepus","Ambrysus","Perlidae","Stygothrombium","Optioservus_divergens","Cultus","Glossiphoniidae","Glutops","Paracymus","Postelichus","Unionicolidae","Helicopsyche","Liodessus","Hydroporus","Isopoda","Heterlimnius","Helochares_normatus","Serratella_tibialis","Thaumaleidae","Enochrus","Forcipomyia","Acentrella_insignificans","Agabinus","Nemotelus","Stratiomys","Helisoma","Juga","Limnochares","Drunella_flavilinea","Hydroscapha_natans","Oecetis","Tricorythodes","Polycentropus","Testudacarus","Sperchonopsis","Oxyethira","Deuterophlebia","Hydrodroma","Cloeodes_excogitatus","Neoclypeodytes","Procloeon","Brachycentrus_echo","Chaetarthria","Elmidae","Limnebius","Sphaerium","Staphylinidae","Hydrachna","Laccophilus","Notonectidae","Ametor","Hydrobius_fuscipes","Gomphidae","Erpobdellidae","Hygrotus","Hetaerina_americana","Haliplus","Oecetis_disjuncta","Hydrochus","Caenis_latipennis"
"113","5/8/2019_903ACPCT1_1","5/8/2019","903ACPCT1",1,664,0,0.0105421686746988,0.418674698795181,0.0120481927710843,0,0,0,0.0210843373493976,0.00753012048192771,0,0.234939759036145,0,0.0542168674698795,0,0,0.052710843373494,0.00451807228915663,0,0.0105421686746988,0,0,0,0.0707831325301205,0,0,0,0,0,0.016566265060241,0,0,0.0210843373493976,0.00150602409638554,0,0.00150602409638554,0,0,0,0.016566265060241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602409638554217,0,0.00301204819277108,0,0,0,0,0,0.00451807228915663,0,0,0,0,0,0,0,0.00150602409638554,0,0,0,0,0,0,0,0,0.00150602409638554,0.00301204819277108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150602409638554,0.00602409638554217,0,0.00150602409638554,0,0.00150602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150602409638554,0,0,0.00301204819277108,0,0.00301204819277108,0,0,0,0,0.00150602409638554,0,0,0,0.00150602409638554,0,0,0,0,0,0,0,0,0,0,0.00150602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150602409638554,0,0,0,0,0.00150602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","5/8/2019_911TJKC1x_1","5/8/2019","911TJKC1x",1,565,0,0,0.00707964601769911,0,0,0,0,0.0460176991150442,0.00530973451327434,0,0.187610619469027,0,0,0,0,0.369911504424779,0,0,0.0407079646017699,0,0,0,0.136283185840708,0,0,0,0,0,0.00353982300884956,0,0,0.00176991150442478,0.0141592920353982,0,0,0,0,0,0,0,0,0.00176991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460176991150442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132743362831858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115","5/9/2017_901S00469_1","5/9/2017","901S00469",1,721,0,0.00693481276005548,0.0443828016643551,0.00970873786407767,0,0.0194174757281553,0,0,0,0,0.241331484049931,0.013869625520111,0,0,0.0013869625520111,0.0346740638002774,0,0,0.0887656033287101,0.00277392510402219,0,0,0.195561719833564,0.00416088765603329,0,0,0.00277392510402219,0.0013869625520111,0.16504854368932,0.00416088765603329,0,0.0110957004160888,0.0457697642163662,0,0,0,0.00554785020804438,0,0.00554785020804438,0,0,0.0596393897364771,0,0,0.00277392510402219,0.0013869625520111,0,0,0,0,0,0.00277392510402219,0,0,0,0,0,0.00277392510402219,0,0,0.0013869625520111,0,0,0.00277392510402219,0.00554785020804438,0.00277392510402219,0,0.0013869625520111,0.00416088765603329,0.0013869625520111,0,0.0013869625520111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277392510402219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277392510402219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","5/9/2017_911S00858_1","5/9/2017","911S00858",1,555,0.0018018018018018,0.0018018018018018,0.0378378378378378,0,0,0.0018018018018018,0,0.0036036036036036,0,0,0.275675675675676,0,0.0486486486486487,0,0.0036036036036036,0.192792792792793,0,0,0.27027027027027,0,0.0018018018018018,0,0.0288288288288288,0,0,0,0,0,0.0918918918918919,0,0,0.0018018018018018,0.0216216216216216,0,0,0.0018018018018018,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126126126126126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","5/9/2019_901BELOLV_1","5/9/2019","901BELOLV",1,704,0,0.00568181818181818,0.09375,0,0.00284090909090909,0.0113636363636364,0,0,0,0,0.477272727272727,0,0.140625,0,0,0.180397727272727,0,0,0.0440340909090909,0,0.00142045454545455,0,0.00426136363636364,0,0,0,0,0,0.00284090909090909,0,0,0,0.00426136363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142045454545455,0,0,0,0,0,0,0,0,0,0,0,0,0.00284090909090909,0.0142045454545455,0,0,0,0,0,0,0.00142045454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710227272727273,0.00142045454545455,0,0,0,0,0,0,0,0,0.00142045454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142045454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","6/1/2010_903CVPCT_1","6/1/2010","903CVPCT",1,586,0,0,0.0784982935153584,0.015358361774744,0,0,0,0.00170648464163823,0.00511945392491468,0,0.385665529010239,0.00341296928327645,0.0119453924914676,0,0,0.172354948805461,0.00511945392491468,0,0.0204778156996587,0,0,0,0,0,0,0,0,0,0.25938566552901,0.015358361774744,0,0,0,0,0,0,0,0,0.0136518771331058,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0.00853242320819113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","6/1/2010_905DGSY1x_1","6/1/2010","905DGSY1x",1,595,0,0.00168067226890756,0.351260504201681,0.0100840336134454,0,0,0,0.00168067226890756,0.00672268907563025,0,0.126050420168067,0.00168067226890756,0.00168067226890756,0,0,0.141176470588235,0,0,0.0168067226890756,0,0,0,0.00672268907563025,0,0,0,0,0,0.092436974789916,0,0,0.00336134453781513,0,0,0,0,0,0.00168067226890756,0.00168067226890756,0,0,0.0100840336134454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168067226890756,0,0,0,0,0,0,0,0.00168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117647058823529,0,0.0100840336134454,0,0,0,0.00168067226890756,0,0,0,0,0,0,0,0.00168067226890756,0,0,0,0,0,0.00336134453781513,0,0,0,0,0,0,0,0,0,0,0,0,0.00168067226890756,0,0,0,0,0.112605042016807,0.00168067226890756,0.00840336134453781,0.0638655462184874,0.00336134453781513,0,0,0.00168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","6/1/2010_907SRSD1x_1","6/1/2010","907SRSD1x",1,591,0.00169204737732657,0.00338409475465313,0.0236886632825719,0.0304568527918782,0,0.0050761421319797,0,0,0,0,0.299492385786802,0.00846023688663283,0.0101522842639594,0,0,0.0575296108291032,0,0,0.461928934010152,0,0,0,0.0355329949238579,0,0,0,0,0,0.0135363790186125,0.00338409475465313,0,0,0.0152284263959391,0,0.00169204737732657,0,0,0,0.00169204737732657,0,0,0.00338409475465313,0,0,0,0,0,0,0,0,0,0,0,0,0.0050761421319797,0.00169204737732657,0.0050761421319797,0,0,0,0,0.00676818950930626,0,0,0,0,0,0,0,0,0.00169204737732657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338409475465313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","6/14/2010_905DGSY1x_1","6/14/2010","905DGSY1x",1,562,0,0.00355871886120996,0.286476868327402,0.00711743772241993,0,0.00177935943060498,0,0,0,0.00177935943060498,0.0925266903914591,0.00355871886120996,0.00355871886120996,0,0,0.247330960854093,0,0,0.0409252669039146,0,0.00177935943060498,0,0.00355871886120996,0,0,0,0,0,0.0889679715302491,0,0,0.00533807829181495,0.00355871886120996,0,0,0,0,0.00177935943060498,0,0,0,0.0106761565836299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177935943060498,0.00355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177935943060498,0.00177935943060498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142348754448399,0,0.0124555160142349,0.0284697508896797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","6/14/2010_911NCPCR2_1","6/14/2010","911NCPCR2",1,598,0,0,0.105351170568562,0.00167224080267559,0,0,0,0,0,0.0317725752508361,0.068561872909699,0.00167224080267559,0,0,0,0.344481605351171,0,0,0.0719063545150502,0,0,0,0.00334448160535117,0.00167224080267559,0,0,0,0,0.0501672240802676,0,0,0.00334448160535117,0.00334448160535117,0,0,0,0,0,0,0,0,0.295986622073579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167224080267559,0,0,0.00334448160535117,0,0,0,0.00167224080267559,0,0,0,0,0,0,0,0,0,0,0.00167224080267559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0.00167224080267559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","6/14/2010_911TJPC2x_1","6/14/2010","911TJPC2x",1,570,0,0.00175438596491228,0.0947368421052632,0.00175438596491228,0,0,0,0.0140350877192982,0,0.0228070175438597,0.136842105263158,0,0,0,0,0.0491228070175439,0,0,0.264912280701754,0,0,0,0.0192982456140351,0,0,0,0,0,0.266666666666667,0,0,0.012280701754386,0.0578947368421053,0,0.00701754385964912,0,0,0,0,0,0,0.00701754385964912,0,0,0.00175438596491228,0.00175438596491228,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175438596491228,0,0,0,0,0.00175438596491228,0.00175438596491228,0,0,0,0,0,0.0140350877192982,0,0.012280701754386,0,0,0,0,0,0,0,0,0,0,0,0,0.00175438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","6/15/2010_903ACPCT1_1","6/15/2010","903ACPCT1",1,581,0.00172117039586919,0.00516351118760757,0.259896729776248,0.00516351118760757,0,0.0154905335628227,0,0,0.00172117039586919,0.00344234079173838,0.0430292598967298,0,0.00172117039586919,0,0,0.416523235800344,0.00688468158347676,0,0.0567986230636833,0,0.00344234079173838,0,0,0.00516351118760757,0,0,0,0.00172117039586919,0.00344234079173838,0,0,0.00344234079173838,0.00688468158347676,0,0.00172117039586919,0.00172117039586919,0,0.0172117039586919,0.00344234079173838,0,0,0,0,0,0,0,0.00172117039586919,0,0,0,0,0,0,0,0,0,0.0103270223752151,0,0,0.0172117039586919,0,0,0,0.0120481927710843,0,0.0206540447504303,0.00516351118760757,0.00688468158347676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120481927710843,0,0,0,0,0,0,0,0,0.00688468158347676,0,0.00172117039586919,0,0,0,0,0,0,0,0,0.00516351118760757,0,0,0,0.0292598967297762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172117039586919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344234079173838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125","6/15/2010_903CVPCT_1","6/15/2010","903CVPCT",1,588,0.00340136054421769,0,0.0510204081632653,0.00340136054421769,0,0,0,0,0.00510204081632653,0,0.353741496598639,0.00510204081632653,0.00680272108843537,0,0,0.302721088435374,0.0153061224489796,0,0.0289115646258503,0,0.00510204081632653,0,0,0,0,0,0,0,0.151360544217687,0.0187074829931973,0,0,0.00510204081632653,0,0,0.00510204081632653,0,0,0.00510204081632653,0,0,0.00850340136054422,0,0,0,0,0.00170068027210884,0,0,0,0,0.00170068027210884,0,0,0,0,0,0,0,0,0,0.00510204081632653,0,0.00170068027210884,0,0.00340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170068027210884,0,0,0,0,0,0,0,0,0,0.00680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","6/15/2010_907SRSD1x_1","6/15/2010","907SRSD1x",1,605,0.00495867768595041,0.00495867768595041,0.0347107438016529,0.00661157024793388,0,0,0,0.00165289256198347,0,0,0.31900826446281,0,0.00661157024793388,0,0.00330578512396694,0.102479338842975,0.00165289256198347,0,0.350413223140496,0,0,0,0.0247933884297521,0,0,0,0,0,0.0148760330578512,0,0,0.0115702479338843,0.0330578512396694,0,0.0181818181818182,0,0,0.00826446280991736,0.00165289256198347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165289256198347,0,0.0231404958677686,0,0,0,0,0.00495867768595041,0,0,0,0,0,0,0,0,0,0,0,0.00495867768595041,0.00165289256198347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991735537190083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165289256198347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330578512396694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","6/16/2010_905DGCC1x_1","6/16/2010","905DGCC1x",1,577,0,0.0138648180242634,0.155979202772964,0.0294627383015598,0,0,0,0.00173310225303293,0,0,0.0658578856152513,0,0,0,0,0.119584055459272,0.00519930675909879,0,0.0606585788561525,0,0.00173310225303293,0,0.00693240901213172,0.133448873483536,0,0.0363951473136915,0,0.00173310225303293,0,0,0,0.00173310225303293,0.0589254766031196,0,0.0173310225303293,0.00346620450606586,0,0,0.0138648180242634,0,0,0,0,0,0,0.0207972270363951,0.00346620450606586,0,0,0,0,0,0,0,0,0.00173310225303293,0.00173310225303293,0.00346620450606586,0.0138648180242634,0.0311958405545927,0.00173310225303293,0,0,0.00346620450606586,0,0.140381282495667,0,0.0259965337954939,0,0,0,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693240901213172,0,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173310225303293,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0,0.00519930675909879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","6/16/2010_905DGUT1x_1","6/16/2010","905DGUT1x",1,594,0,0.00505050505050505,0.112794612794613,0.00505050505050505,0,0,0,0,0,0.00168350168350168,0.185185185185185,0.00336700336700337,0.00168350168350168,0,0.0101010101010101,0.281144781144781,0.00168350168350168,0,0.00841750841750842,0.00168350168350168,0.00168350168350168,0,0.0235690235690236,0.00673400673400673,0,0.031986531986532,0,0,0.00505050505050505,0,0,0.0353535353535354,0.0185185185185185,0,0.00168350168350168,0,0.00168350168350168,0,0.00336700336700337,0,0,0.00673400673400673,0,0,0.0134680134680135,0.00168350168350168,0,0.00168350168350168,0,0,0,0,0,0,0,0,0.00505050505050505,0.00168350168350168,0,0.00673400673400673,0.00336700336700337,0,0,0.00168350168350168,0.00168350168350168,0.112794612794613,0,0.0101010101010101,0,0,0,0.00168350168350168,0,0,0.00673400673400673,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0,0,0.069023569023569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","6/2/2008_901SJMS1x_1","6/2/2008","901SJMS1x",1,757,0,0,0.0449141347424042,0.0158520475561427,0,0,0,0,0,0,0.30779392338177,0.0911492734478203,0,0,0,0.00132100396301189,0.00528401585204756,0,0.117569352708058,0,0.00132100396301189,0,0.228533685601057,0.00396301188903567,0,0,0,0,0,0,0,0.00132100396301189,0.0303830911492734,0,0.0158520475561427,0,0,0,0.0105680317040951,0,0,0,0,0,0.00396301188903567,0,0,0,0,0,0,0,0,0.00132100396301189,0,0,0,0,0,0.00264200792602378,0,0,0,0,0,0.0330250990752972,0,0.00132100396301189,0,0,0,0,0.00396301188903567,0,0.0607661822985469,0,0,0,0,0,0,0,0,0,0,0,0,0.00264200792602378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396301188903567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132100396301189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264200792602378,0,0,0,0,0,0,0.00396301188903567,0,0,0,0,0,0,0,0,0,0,0,0.00264200792602378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","6/2/2008_902SMAS1x_1","6/2/2008","902SMAS1x",1,127,0,0,0,0.0393700787401575,0,0.0078740157480315,0,0,0,0,0.118110236220472,0.0078740157480315,0,0,0,0,0.0078740157480315,0,0.015748031496063,0,0,0,0.102362204724409,0.574803149606299,0,0,0,0,0,0,0,0.0078740157480315,0.0078740157480315,0,0,0,0,0,0,0,0,0,0,0,0.0708661417322835,0.0078740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078740157480315,0,0,0,0,0,0,0.0078740157480315,0,0,0,0,0,0,0,0,0,0,0.015748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","6/2/2010_905DGCC1x_1","6/2/2010","905DGCC1x",1,586,0,0.0170648464163823,0.257679180887372,0.0204778156996587,0,0.00341296928327645,0,0.00170648464163823,0,0,0.129692832764505,0,0.00341296928327645,0,0,0.199658703071672,0.00341296928327645,0,0.0443686006825939,0,0,0,0.0204778156996587,0.00853242320819113,0,0,0.00170648464163823,0,0,0,0,0.00170648464163823,0.0273037542662116,0,0,0.00511945392491468,0,0,0.0460750853242321,0,0,0,0,0,0.00853242320819113,0.0119453924914676,0,0,0.00341296928327645,0,0,0.00170648464163823,0,0,0,0.00170648464163823,0.0546075085324232,0.00170648464163823,0.00170648464163823,0.0614334470989761,0,0,0,0,0,0.0324232081911263,0,0.0102389078498294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0.00341296928327645,0,0,0.00170648464163823,0,0.00170648464163823,0,0,0,0,0,0,0,0.00341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","6/2/2010_905DGUT1x_1","6/2/2010","905DGUT1x",1,589,0,0.00509337860780985,0.0543293718166384,0.0033955857385399,0,0.00848896434634975,0,0.0118845500848896,0,0,0.427843803056027,0,0.0033955857385399,0,0,0.188455008488964,0,0,0.0747028862478778,0.00169779286926995,0.0033955857385399,0,0.0407470288624788,0,0,0,0,0.00169779286926995,0.0067911714770798,0.00169779286926995,0,0.0271646859083192,0.0152801358234295,0,0,0,0,0.00169779286926995,0.00169779286926995,0,0,0.0067911714770798,0,0,0.0220713073005093,0,0,0,0,0,0,0,0,0,0,0.0067911714770798,0.00169779286926995,0.0033955857385399,0,0.0101867572156197,0.00169779286926995,0,0,0.0067911714770798,0,0.0135823429541596,0,0.00509337860780985,0.00169779286926995,0,0,0.00169779286926995,0,0,0.00509337860780985,0,0,0,0,0.00169779286926995,0,0,0,0,0,0,0,0.0033955857385399,0,0,0.0203735144312394,0,0,0,0,0,0,0,0,0,0,0,0,0.0033955857385399,0,0,0,0,0,0,0,0,0,0.00169779286926995,0,0,0,0,0,0,0,0,0,0,0,0.00169779286926995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169779286926995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
